year,method,accuracy,n_samples
2013,metadata_cumulative_annual_reset,0.4235514018691589,2675
2014,metadata_cumulative_annual_reset,0.41985138004246286,3768
2015,metadata_cumulative_annual_reset,0.35038871813415295,5531
2016,metadata_cumulative_annual_reset,0.3352092499744193,9773
2017,metadata_cumulative_annual_reset,0.38927738927738925,3432
