year,method,accuracy,n_samples
2013,metadata_cumulative,0.4235514018691589,2675
2014,metadata_cumulative,0.35456475583864117,3768
2015,metadata_cumulative,0.3521967094557946,5531
2016,metadata_cumulative,0.3216003274327228,9773
2017,metadata_cumulative,0.3141025641025641,3432
